date,open,high,low,close,volume,ADX,APO,Real Upper Band,Real Middle Band,Real Lower Band,CCI,MACD,MACD_Signal,MACD_Hist,OBV,RSI,SlowK,SlowD,shares_outstanding_basic,WMA
2001-08-29,53.88,53.96,53.14,53.28,4759800.0,37.4324,-0.1027,28.9172,28.379,27.8409,-130.3174,0.3343,0.3906,-0.0563,34908250.0,26.3892,18.3944,36.718,2809800000.0,28.2585
2001-08-30,53.29,54.0,52.81,53.09,5855600.0,43.6344,-0.1803,28.8304,28.2166,27.6027,-94.5693,0.1608,0.3781,-0.2172,29052650.0,24.0923,10.6904,21.3955,2809800000.0,28.0737
2001-08-31,53.2,53.2,52.3,52.71,6947500.0,50.1659,-0.2632,28.6282,28.0185,27.4087,-110.9962,-0.0121,0.3419,-0.354,22105150.0,19.7866,12.2438,13.7762,2809800000.0,27.8766
2001-09-04,55.75,56.81,55.0,56.15,18472000.0,49.1171,-0.1424,29.4899,28.2071,26.9244,157.8417,-0.016,0.3026,-0.3185,40577150.0,73.4596,38.3182,20.4175,2809800000.0,28.3465
2001-09-05,55.45,56.5,55.25,56.24,11788600.0,48.2781,-0.0239,30.0941,28.4556,26.817,83.5791,0.0223,0.2599,-0.2376,52365750.0,74.0279,63.1769,37.913,2809800000.0,28.7693
2001-09-06,56.5,57.16,56.15,56.94,14478600.0,49.4153,0.1208,30.6855,28.8392,26.9929,77.3205,0.0527,0.2174,-0.1647,66844350.0,78.5034,89.4002,63.6317,2809800000.0,29.2316
2001-09-07,55.8,56.25,54.9,55.73,9129200.0,41.7068,0.1812,30.6612,29.1159,27.5707,12.881,0.0726,0.1733,-0.1007,57715150.0,57.2045,84.4703,79.0158,2809800000.0,29.3546
2001-09-10,55.7,56.25,55.06,55.62,6714100.0,35.5399,0.2280,29.91,29.4209,28.9319,-79.4781,0.0568,0.1243,-0.0675,51001050.0,55.4935,65.9693,79.9466,2809800000.0,29.3661
2001-09-17,57.0,57.0,54.81,55.82,12235300.0,34.3115,0.2804,29.8926,29.3864,28.8801,-21.5372,0.0595,0.0812,-0.0217,63236350.0,58.3263,48.4711,66.3035,2809800000.0,29.3109
2001-09-18,54.55,55.0,53.37,54.5,13398000.0,30.1828,0.2478,30.0155,29.204,28.3925,-165.3576,0.0286,0.0473,-0.0187,49838350.0,38.2443,34.8841,49.7748,2809800000.0,29.0366
2001-09-19,54.51,54.51,52.1,53.54,11933800.0,31.5146,0.1570,29.7807,28.8476,27.9144,-116.8441,-0.0015,0.0292,-0.0308,37904550.0,29.1273,34.0606,39.1386,2809800000.0,28.6554
2001-09-20,53.24,53.24,52.35,52.35,9463300.0,32.58,-0.0039,29.856,28.4933,27.1305,-103.0492,-0.0441,0.0257,-0.0698,28441250.0,21.2705,21.435,30.1266,2809800000.0,28.1851
2001-09-21,55.0,55.0,50.2,52.24,16859600.0,38.6772,-0.1657,29.5542,28.139,26.7238,-77.6047,-0.0605,0.0207,-0.0812,11581650.0,20.6276,21.4966,25.6641,2809800000.0,27.8137
2001-09-24,53.65,53.8,51.75,52.41,12970200.0,43.5549,-0.3156,28.7061,27.7816,26.8571,-48.8531,-0.0413,0.0136,-0.0549,24551850.0,25.0065,27.0479,23.3265,2809800000.0,27.5901
2001-09-25,52.41,53.15,52.0,52.94,9199300.0,47.4571,-0.4035,28.1275,27.618,27.1085,-20.538,0.0206,0.0101,0.0106,33751150.0,38.2767,44.375,30.9732,2809800000.0,27.5782
2001-09-26,53.43,54.13,52.6,54.13,9099400.0,41.777,-0.3967,28.4145,27.6799,26.9453,166.6667,-0.0138,0.0005,-0.0143,42850550.0,58.7586,61.6667,44.3632,2809800000.0,27.8287
2001-09-27,54.23,55.04,53.77,54.48,10007400.0,35.2901,-0.3473,28.8533,27.9031,26.953,123.086,-0.0437,-0.0107,-0.033,52857950.0,63.2429,75.796,60.6126,2809800000.0,28.1198
2001-09-28,55.2,55.4,54.4,55.4,10683400.0,32.0137,-0.2375,29.3611,28.2344,27.1077,108.4781,-0.1249,-0.0312,-0.0937,63541350.0,72.9183,90.1016,75.8548,2809800000.0,28.4971
2001-10-01,55.4,55.45,54.55,55.42,8417200.0,29.6843,-0.1234,29.5133,28.5499,27.5865,76.6333,-0.1721,-0.0535,-0.1186,71958550.0,73.1106,95.8534,87.2503,2809800000.0,28.7676
2001-10-02,54.55,55.15,53.76,54.99,9826400.0,25.9847,-0.0273,29.2985,28.7648,28.231,8.3384,-0.2025,-0.0758,-0.1266,62132150.0,61.3927,94.33,93.4283,2809800000.0,28.8577
2001-10-03,54.45,54.45,53.05,54.27,10885800.0,27.066,0.0236,29.2713,28.7794,28.2876,-128.2879,-0.2695,-0.1008,-0.1687,51246350.0,45.9712,77.9411,89.3749,2809800000.0,28.7504
2001-10-04,55.25,55.25,54.28,54.45,8284000.0,21.7514,0.0778,29.2741,28.7763,28.2785,-4.9098,-0.2651,-0.1236,-0.1415,59530350.0,49.9037,64.3421,78.8711,2809800000.0,28.6697
2001-10-05,55.7,55.7,54.56,55.49,6698900.0,20.4004,0.1701,29.3042,28.7857,28.2673,93.0096,-0.197,-0.1409,-0.0562,66229250.0,67.1644,67.0807,69.788,2809800000.0,28.7718
2001-10-08,56.08,56.08,55.05,55.77,5459000.0,21.5864,0.2486,29.4279,28.8224,28.2169,109.0259,-0.0713,-0.1511,0.0798,71688250.0,70.5762,80.0593,70.494,2809800000.0,28.9196
2001-10-09,55.8,55.8,55.12,55.44,4072300.0,22.5352,0.2781,29.5032,28.8696,28.236,56.4917,0.0465,-0.1444,0.1909,67615950.0,61.2069,86.9074,78.0158,2809800000.0,28.9975
2001-10-10,55.06,56.23,55.0,56.04,6301500.0,26.1052,0.3194,29.6199,29.0551,28.4904,85.5097,0.1613,-0.1216,0.2829,73917450.0,70.1984,86.3011,84.4226,2809800000.0,29.1645
2001-10-11,55.15,55.43,53.9,54.94,10660100.0,23.4455,0.2836,29.4917,29.1065,28.7213,-139.3939,0.2152,-0.0838,0.299,63257350.0,45.8464,71.2565,81.4883,2809800000.0,29.0775
2001-10-12,54.5,55.48,54.3,55.35,5597700.0,20.8422,0.2690,29.4851,29.0918,28.6985,-55.4692,0.2229,-0.0399,0.2629,68855050.0,53.3811,65.7078,74.4218,2809800000.0,29.045
2001-10-15,55.15,55.72,54.86,55.72,4815600.0,17.0672,0.2791,29.473,29.0866,28.7001,31.0177,0.2164,0.0066,0.2098,73670650.0,59.7055,61.6595,66.2079,2809800000.0,29.082
2001-10-16,55.7,57.1,55.7,56.77,14154300.0,22.8023,0.3502,29.879,29.226,28.573,133.4554,0.2638,0.0659,0.1979,87824950.0,72.7966,76.6769,68.0148,2809800000.0,29.3042
2001-10-17,57.45,58.15,57.0,57.77,12369400.0,30.6252,0.4617,30.4855,29.4073,28.3292,122.0312,0.3356,0.1326,0.203,100194350.0,80.3836,86.286,74.8741,2809800000.0,29.6547
2001-10-18,58.0,58.4,57.65,58.08,8906800.0,37.5042,0.5597,30.8683,29.7365,28.6046,96.2112,0.4475,0.2042,0.2433,109101150.0,82.2969,90.9805,84.6478,2809800000.0,29.9989
2001-10-19,58.08,58.6,57.8,58.42,7054800.0,43.5345,0.6440,31.0903,30.0583,29.0262,75.4682,0.5746,0.276,0.2986,116155950.0,84.3848,92.8137,90.0267,2809800000.0,30.2927
2001-10-22,58.42,59.08,58.2,58.97,9164400.0,49.5514,0.7354,31.1677,30.3989,29.6302,98.5608,0.7044,0.3491,0.3554,125320350.0,87.3918,94.7093,92.8345,2809800000.0,30.5754
2001-10-23,58.98,59.32,58.42,58.85,7230900.0,54.9101,0.7946,31.0916,30.6169,30.1422,92.9184,0.7901,0.419,0.3712,118089450.0,83.0312,90.558,92.6937,2809800000.0,30.7235
2001-10-24,59.66,59.66,58.75,59.26,8644000.0,59.9289,0.8489,31.2105,30.7731,30.3358,104.5636,0.8466,0.4891,0.3575,126733450.0,86.012,85.5288,90.2654,2809800000.0,30.8706
2001-10-25,58.8,59.08,57.8,58.97,6093800.0,51.3169,0.8633,31.1524,30.8664,30.5805,-35.7011,0.8913,0.5634,0.3279,120639650.0,74.449,74.248,83.445,2809800000.0,30.915
2001-10-26,58.8,58.99,58.25,58.67,5503500.0,44.4274,0.8304,31.0943,30.8926,30.6909,-67.0611,0.8788,0.637,0.2418,115136150.0,63.4235,63.259,74.3453,2809800000.0,30.8759
2001-10-29,58.15,59.47,58.07,58.56,6316900.0,42.5212,0.7692,31.1057,30.8496,30.5936,-38.2436,0.9095,0.7087,0.2008,108819250.0,59.3921,50.1792,62.5621,2809800000.0,30.8088
2001-10-30,59.1,59.1,57.7,57.85,8137200.0,36.3333,0.6502,31.2414,30.7448,30.2482,-136.0424,0.909,0.7724,0.1366,100682050.0,39.2589,31.7625,48.4002,2809800000.0,30.632
2001-10-31,57.99,58.49,57.55,57.91,7082500.0,29.5858,0.5324,31.064,30.6033,30.1427,-112.7352,0.9045,0.8232,0.0813,107764550.0,41.3588,22.4211,34.7876,2809800000.0,30.5006
2001-11-01,57.58,59.33,57.53,58.87,6926800.0,31.2107,0.4750,31.0271,30.5928,30.1586,39.7727,0.9006,0.8594,0.0412,114691350.0,65.33,31.8251,28.6696,2809800000.0,30.5841
2001-11-02,58.87,59.18,58.56,58.98,4489600.0,32.5105,0.4233,31.1214,30.6253,30.1293,95.1327,0.8628,0.877,-0.0142,119180950.0,67.2477,54.1881,36.1448,2809800000.0,30.6903
2001-11-05,59.12,59.28,58.07,58.48,7607300.0,26.7388,0.3447,31.1096,30.6169,30.1242,35.1611,0.8182,0.8801,-0.062,111573650.0,51.1675,65.5307,50.5147,2809800000.0,30.6984
2001-11-06,58.73,59.0,57.95,59.0,6896700.0,22.1197,0.3048,31.1713,30.7375,30.3037,31.0399,0.7713,0.8718,-0.1004,118470350.0,62.7476,69.7289,63.1493,2809800000.0,30.8
2001-11-07,59.85,59.85,58.5,58.75,7599000.0,24.9252,0.2547,31.0249,30.8255,30.6261,107.9193,0.6859,0.849,-0.163,110871350.0,54.9208,62.3436,65.8677,2809800000.0,30.8178
2001-11-08,59.37,59.8,58.65,59.0,7511200.0,27.1697,0.2291,31.0532,30.8392,30.6251,97.2222,0.5971,0.8177,-0.2205,118382550.0,61.0014,63.172,65.0815,2809800000.0,30.85
2001-11-09,59.0,59.78,58.92,59.56,5831400.0,28.9652,0.2420,31.2743,30.9,30.5256,108.7873,0.5072,0.773,-0.2657,124213950.0,71.6926,64.1954,63.237,2809800000.0,30.9754
2001-11-12,59.1,59.79,58.84,59.02,4374800.0,28.6067,0.2235,31.2358,30.9566,30.6774,40.5108,0.4383,0.7207,-0.2824,119839150.0,53.8863,65.4386,64.2687,2809800000.0,30.9863
2001-11-13,59.1,59.79,59.08,59.65,5801700.0,28.3198,0.2415,31.3899,31.0247,30.6595,101.5713,0.4029,0.6649,-0.2621,125640850.0,66.1478,75.4126,68.3489,2809800000.0,31.0883
2001-11-14,59.65,60.25,59.31,60.07,6623500.0,33.5082,0.2719,31.5884,31.1631,30.7377,143.1652,0.3755,0.6066,-0.2311,132264350.0,72.2882,76.7503,72.5338,2809800000.0,31.241
2001-11-15,60.25,60.69,59.56,60.0,6663800.0,40.4748,0.2846,31.661,31.2679,30.8747,107.2975,0.3895,0.554,-0.1644,125600550.0,69.656,78.8793,77.0141,2809800000.0,31.3353
2001-11-16,60.0,60.14,59.38,59.92,5750200.0,46.0004,0.2981,31.7512,31.3245,30.8978,57.4906,0.3812,0.5054,-0.1243,131350750.0,71.5086,73.1869,76.2722,2809800000.0,31.4122
2001-11-19,59.81,60.1,59.25,59.9,5998200.0,46.2318,0.3075,31.6121,31.4356,31.2591,23.1224,0.3387,0.4574,-0.1187,125352550.0,70.4303,64.3063,72.1242,2809800000.0,31.4667
2001-11-20,59.4,60.85,59.25,60.78,7344100.0,51.4188,0.3586,31.9522,31.5732,31.1941,161.8708,0.3196,0.4167,-0.0971,132696650.0,83.8357,75.3803,70.9578,2809800000.0,31.6383
2001-11-21,60.95,60.95,60.41,60.85,6139100.0,55.9754,0.4028,32.1575,31.6741,31.1907,127.7744,0.3452,0.3887,-0.0435,138835750.0,84.5329,84.0501,74.5789,2809800000.0,31.7764
2001-11-23,60.97,60.97,60.37,60.97,2482700.0,58.392,0.4383,32.2919,31.795,31.2981,84.4082,0.371,0.3735,-0.0025,141318450.0,85.8415,96.6808,85.3704,2809800000.0,31.9019
2001-11-26,60.71,60.8,60.01,60.5,6273100.0,50.7776,0.4318,32.2582,31.8559,31.4537,8.7252,0.4029,0.3696,0.0333,135045350.0,60.6987,88.9307,89.8872,2809800000.0,31.9047
2001-11-27,60.0,60.73,59.91,60.01,6893500.0,42.5257,0.3908,32.2279,31.8675,31.5071,-86.9289,0.4192,0.3714,0.0478,128151850.0,43.9303,72.2868,85.9661,2809800000.0,31.8013
2001-11-28,60.23,60.23,59.9,59.99,7277100.0,35.6811,0.3400,32.2146,31.7844,31.3543,-106.383,0.4217,0.3766,0.0451,120874750.0,43.3198,41.7572,67.6582,2809800000.0,31.6905
2001-11-29,58.85,59.21,58.0,58.48,12480300.0,42.5871,0.2006,32.415,31.5353,30.6555,-166.6667,0.4097,0.3788,0.0309,108394450.0,18.7394,22.9196,45.6546,2809800000.0,31.3429
2001-11-30,58.23,58.3,57.51,58.25,13867800.0,49.2404,0.0614,32.2,31.2493,30.2986,-102.7881,0.373,0.3779,-0.0049,94526650.0,16.9123,15.6884,26.7884,2809800000.0,31.038
2001-12-03,58.74,58.74,57.8,58.31,8216700.0,48.3962,-0.0607,31.8743,31.0191,30.1638,-55.975,0.3136,0.3751,-0.0615,102743350.0,19.4726,21.1662,19.9248,2809800000.0,30.8389
2001-12-04,57.5,57.65,56.95,57.23,12444800.0,50.9917,-0.2293,31.6578,30.7268,29.7958,-111.7534,0.2257,0.3647,-0.139,90298550.0,11.4996,18.6246,18.4931,2809800000.0,30.5274
2001-12-05,57.48,57.48,56.5,56.6,13067300.0,54.3388,-0.4099,31.141,30.3704,29.5997,-107.0399,0.1163,0.3392,-0.2229,77231250.0,8.8557,12.3571,17.3826,2809800000.0,30.2029
2001-12-06,56.9,56.9,55.51,55.67,12811100.0,59.0266,-0.6059,31.13,30.075,29.0199,-122.9773,-0.0284,0.2949,-0.3233,64420150.0,6.2179,5.7267,12.2361,2809800000.0,29.8342
2001-12-07,56.83,56.83,55.42,56.65,10532600.0,62.9288,-0.7000,30.8187,29.9067,28.9948,-65.1418,-0.1874,0.2293,-0.4166,74952750.0,32.6451,15.2306,11.1048,2809800000.0,29.7357
2001-12-10,56.5,56.54,55.52,55.52,8982900.0,66.0506,-0.8183,30.291,29.6134,28.9358,-83.4714,-0.3567,0.143,-0.4997,65969850.0,23.2158,15.4954,12.1509,2809800000.0,29.4953
2001-12-11,55.9,56.93,55.75,56.14,11586400.0,61.8371,-0.8587,29.9861,29.4988,29.0115,2.4255,-0.5144,0.039,-0.5535,77556250.0,35.9117,25.4947,18.7402,2809800000.0,29.4613
2001-12-12,56.39,56.43,55.76,56.05,11153800.0,58.4664,-0.8712,29.8572,29.441,29.0247,-13.0597,-0.6638,-0.0802,-0.5835,66402450.0,34.8657,27.0525,22.6808,2809800000.0,29.4497
2001-12-13,56.06,56.76,55.85,56.23,9149800.0,49.9988,-0.8393,29.8813,29.4999,29.1184,53.5925,-0.7769,-0.208,-0.5689,75552250.0,39.2868,43.4386,31.9953,2809800000.0,29.489
2001-12-14,56.55,56.71,56.23,56.3,6716500.0,43.2247,-0.7857,29.7544,29.4631,29.1718,91.4826,-0.8926,-0.342,-0.5506,82268750.0,41.2261,50.2278,40.2396,2809800000.0,29.5209
2001-12-17,56.55,57.6,56.4,56.45,8157500.0,41.9481,-0.7084,29.7048,29.5608,29.4169,152.6823,-0.9335,-0.4708,-0.4627,90426250.0,45.8584,48.9331,47.5332,2809800000.0,29.5913
2001-12-18,57.2,57.24,56.64,56.79,7417100.0,40.9268,-0.5977,29.8908,29.6292,29.3676,91.8843,-0.9451,-0.5888,-0.3563,97843350.0,55.7418,49.7117,49.6242,2809800000.0,29.6888
2001-12-19,56.95,57.99,56.82,57.7,6978500.0,44.8497,-0.4350,30.3691,29.8027,29.2362,138.7609,-0.9487,-0.691,-0.2577,104821850.0,72.5228,60.0882,52.911,2809800000.0,29.9229
2001-12-20,57.88,58.83,57.73,58.31,8230200.0,50.7059,-0.2501,30.8333,30.0213,29.2094,129.2406,-0.8779,-0.7677,-0.1102,113052050.0,79.1477,74.1423,61.3141,2809800000.0,30.206
2001-12-21,58.86,59.78,58.55,59.71,13791800.0,57.085,-0.0128,31.6024,30.3798,29.1573,125.3045,-0.738,-0.8101,0.0721,126843850.0,87.6737,88.1259,74.1188,2809800000.0,30.6616
2001-12-24,59.71,59.75,59.41,59.46,2423800.0,62.1884,0.1808,31.8412,30.6963,29.5514,90.4664,-0.5647,-0.8157,0.251,124420050.0,80.3412,89.246,83.838,2809800000.0,30.9539
2001-12-26,59.06,60.18,59.05,59.67,3998300.0,66.9253,0.3481,31.8566,30.9991,30.1416,66.4826,-0.4274,-0.7894,0.3621,128418350.0,81.9282,90.8531,89.4083,2809800000.0,31.1775
2001-12-27,59.34,60.09,59.34,60.02,4542900.0,70.7149,0.5011,31.8631,31.243,30.6229,79.0942,-0.2327,-0.729,0.4963,132961250.0,84.5299,89.3666,89.8219,2809800000.0,31.3615
2001-12-28,60.02,60.15,59.76,59.86,4049800.0,73.8578,0.6073,31.6037,31.406,31.2082,103.7207,-0.0511,-0.6355,0.5844,128911450.0,78.1045,86.2196,88.8131,2809800000.0,31.4361
2001-12-31,59.7,59.82,58.88,59.1,4943700.0,60.7389,0.6343,31.6796,31.3418,31.0041,-131.529,0.1179,-0.5186,0.6365,123967750.0,53.8157,63.5869,79.7244,2809800000.0,31.3233
2002-01-02,58.9,59.3,57.58,58.7,7054600.0,56.3872,0.6094,31.7822,31.2619,30.7417,-140.7867,0.272,-0.3834,0.6554,116913150.0,44.6755,46.7894,65.532,2809800000.0,31.1617
2002-01-03,58.73,58.73,57.88,58.68,6413100.0,52.9059,0.5583,31.7549,31.1578,30.5608,-88.9718,0.413,-0.2321,0.6451,110500050.0,44.2063,34.2672,48.2145,2809800000.0,31.0233
2002-01-04,58.9,58.9,57.95,58.14,4778400.0,47.8454,0.4560,31.56,30.9602,30.3604,-67.3337,0.5249,-0.0762,0.6011,105721650.0,32.6366,35.8895,38.982,2809800000.0,30.8249
2002-01-07,57.9,58.5,57.76,57.87,4509300.0,45.283,0.3313,31.2114,30.751,30.2906,-105.1237,0.615,0.0741,0.5409,101212350.0,28.0486,25.846,32.0009,2809800000.0,30.6451
2002-01-08,58.08,58.1,57.0,57.49,4505900.0,47.6395,0.1861,31.0735,30.5817,30.0899,-138.8408,0.6259,0.2064,0.4195,96706450.0,22.4872,18.6802,26.8052,2809800000.0,30.4685
2002-01-09,56.95,57.8,56.75,56.91,6491400.0,50.5755,0.0278,31.0211,30.3935,29.766,-111.5777,0.5916,0.3196,0.272,90215050.0,16.3152,13.8975,19.4746,2809800000.0,30.2467
2002-01-10,56.67,58.39,56.6,58.28,5305900.0,44.3131,-0.0305,30.8708,30.3515,29.8322,-1.1792,0.5296,0.4043,0.1253,95520950.0,53.7751,33.9299,22.1692,2809800000.0,30.3276
2002-01-11,58.08,58.42,57.75,58.23,5158500.0,38.9077,-0.0785,30.8967,30.3609,29.8251,89.5197,0.4555,0.4606,-0.0051,90362450.0,52.6989,55.4249,34.4175,2809800000.0,30.4138
2002-01-14,58.68,59.32,58.46,58.92,5401200.0,36.662,-0.0687,31.2028,30.4713,29.7399,134.691,0.3757,0.4892,-0.1135,95763650.0,64.8375,81.3757,56.9102,2809800000.0,30.6178
2002-01-15,59.13,59.43,58.64,59.17,6218100.0,35.6658,-0.0323,31.4729,30.6479,29.823,92.8834,0.2677,0.4888,-0.221,101981750.0,68.4987,87.2988,74.6998,2809800000.0,30.8288
2002-01-16,59.34,59.99,59.18,59.58,6373800.0,38.4271,0.0319,31.4746,30.9287,30.3827,99.7616,0.1962,0.4647,-0.2685,108355550.0,74.04,88.0041,85.5595,2809800000.0,31.0527
2002-01-17,59.58,59.98,59.22,59.83,5591900.0,40.6362,0.1062,31.6764,31.0916,30.5068,89.9044,0.1411,0.422,-0.281,113947450.0,77.109,90.5252,88.6094,2809800000.0,31.2269
2002-01-18,59.83,60.1,59.62,59.7,8949200.0,43.2139,0.1686,31.605,31.2462,30.8873,78.9613,0.1129,0.3662,-0.2534,104998250.0,71.6064,85.4575,87.9956,2809800000.0,31.324
2002-01-22,59.71,59.85,58.52,59.12,9612600.0,38.5702,0.1886,31.567,31.2672,30.9674,-73.1309,0.0701,0.3045,-0.2344,95385650.0,51.2215,68.8139,81.5988,2809800000.0,31.2679
2002-01-23,59.27,59.27,58.38,58.78,7261200.0,35.9881,0.1819,31.6388,31.2262,30.8136,-118.2753,0.0466,0.2439,-0.1974,88124450.0,42.3808,45.6134,66.6283,2809800000.0,31.1452
2002-01-24,58.0,58.21,57.74,58.04,6873700.0,38.2046,0.1249,31.7487,31.0643,30.3798,-132.6382,0.0188,0.1872,-0.1683,81250750.0,28.8389,24.6475,46.3582,2809800000.0,30.9066
2002-01-25,58.05,58.2,57.6,57.65,5527000.0,40.7507,0.0376,31.6094,30.8351,30.0608,-92.5698,0.0016,0.1367,-0.1352,75723750.0,23.824,12.6559,27.6389,2809800000.0,30.6535
2002-01-28,57.98,57.98,57.37,57.81,5286700.0,44.0669,-0.0329,31.2368,30.6364,30.0359,-70.6874,0.0204,0.0973,-0.0769,81010450.0,30.0609,10.8179,16.0404,2809800000.0,30.505
2002-01-29,57.9,58.74,56.82,57.18,5898700.0,35.706,-0.1335,30.9853,30.4324,29.8795,-80.5467,-0.0173,0.0656,-0.0829,75111750.0,21.4265,11.4786,11.6508,2809800000.0,30.3122
2002-01-30,57.2,57.69,56.9,57.2,7920200.0,29.0174,-0.2171,30.6224,30.2663,29.9102,-135.3482,-0.04,0.0394,-0.0793,83031950.0,22.312,17.4092,13.2352,2809800000.0,30.191
2002-01-31,57.21,57.55,56.81,57.51,6754000.0,24.8554,-0.2660,30.4709,30.2106,29.9502,-79.0155,-0.0573,0.0173,-0.0746,89785950.0,36.235,23.585,17.4909,2809800000.0,30.1794
2002-02-01,58.33,58.33,57.26,57.6,5901100.0,26.839,-0.2933,30.4588,30.2053,29.9519,74.0741,-0.0884,-0.0051,-0.0834,95687050.0,40.1289,32.3312,24.4418,2809800000.0,30.2022
2002-02-04,57.55,57.71,56.0,56.31,7657400.0,26.5134,-0.3751,30.5272,30.0476,29.568,-151.9655,-0.1637,-0.031,-0.1327,88029650.0,19.1627,29.5053,28.4739,2809800000.0,30.0007
2002-02-05,55.51,56.35,54.7,55.5,12762300.0,31.7078,-0.4754,30.7162,29.871,29.0258,-143.6015,-0.262,-0.0653,-0.1967,75267350.0,13.5898,24.7617,28.8661,2809800000.0,29.7098
2002-02-06,55.5,56.5,55.5,55.88,7157900.0,34.3393,-0.5264,30.6283,29.7322,28.8361,-62.7093,-0.3489,-0.1062,-0.2427,82425250.0,26.1794,21.9531,25.4067,2809800000.0,29.5444
2002-02-07,55.88,57.1,55.8,56.49,6952400.0,30.6528,-0.5211,30.3724,29.625,28.8776,-0.6063,-0.4113,-0.1521,-0.2593,89377650.0,42.8787,34.6189,27.1112,2809800000.0,29.5321
2002-02-08,56.06,57.06,55.25,56.88,6542900.0,30.838,-0.4828,30.0535,29.5493,29.045,34.9868,-0.4578,-0.2052,-0.2526,95920550.0,51.6244,51.4145,35.9955,2809800000.0,29.6239
2002-02-11,56.88,57.85,56.75,57.05,4444000.0,24.9525,-0.4302,30.2461,29.6271,29.008,131.9161,-0.4682,-0.2553,-0.2129,100364550.0,55.3493,65.4466,50.4933,2809800000.0,29.7708
2002-02-12,57.05,57.38,56.6,57.3,4910200.0,20.819,-0.3586,30.3376,29.8163,29.295,73.619,-0.4665,-0.3027,-0.1639,105274750.0,60.8857,75.2915,64.0509,2809800000.0,29.9355
2002-02-13,58.2,58.89,57.95,58.09,7287500.0,24.4348,-0.2447,30.6097,30.0487,29.4876,151.5984,-0.4587,-0.3473,-0.1114,112562250.0,73.7448,77.1571,72.6317,2809800000.0,30.1755
2002-02-14,58.0,58.05,57.05,57.3,7137300.0,21.8236,-0.1736,30.5932,30.1528,29.7123,40.5708,-0.4454,-0.387,-0.0584,105424950.0,55.9812,72.7106,75.0531,2809800000.0,30.2313
2002-02-15,58.09,58.09,57.0,57.24,6148300.0,19.3573,-0.1055,30.5714,30.2095,29.8477,8.9771,-0.4461,-0.4183,-0.0277,99276650.0,54.3661,58.3618,69.4098,2809800000.0,30.2417
2002-02-19,57.49,57.6,56.75,56.92,5012900.0,15.6841,-0.0532,30.5644,30.2146,29.8649,-65.332,-0.4402,-0.4381,-0.0021,94263750.0,45.5958,39.6151,56.8958,2809800000.0,30.177
2002-02-20,58.5,58.5,57.16,58.12,5536600.0,18.4311,0.0580,30.7905,30.32,29.8496,63.2384,-0.4109,-0.445,0.0341,99800350.0,69.0213,42.5458,46.8409,2809800000.0,30.3216
2002-02-21,58.25,58.95,57.93,58.0,7052500.0,22.8645,0.1357,30.8192,30.3297,29.8402,116.1183,-0.3139,-0.4342,0.1202,92747850.0,65.4961,49.552,43.9043,2809800000.0,30.4099
2002-02-22,58.0,59.51,57.95,59.4,7805400.0,28.7598,0.2699,31.4582,30.5512,29.6442,123.6559,-0.1433,-0.3992,0.2559,100553250.0,80.225,74.2962,55.4646,2809800000.0,30.7411
2002-02-25,59.96,60.03,59.4,59.7,8391700.0,35.2549,0.3921,31.8774,30.8107,29.744,116.9809,0.026,-0.3443,0.3703,108944950.0,82.2541,80.9239,68.2573,2809800000.0,31.0511
2002-02-26,59.7,60.25,59.25,60.01,7768000.0,41.1474,0.5037,32.0106,31.1365,30.2625,89.1953,0.181,-0.2724,0.4534,116712950.0,84.3309,92.7288,82.6496,2809800000.0,31.3292
2002-02-27,60.22,60.54,59.96,60.23,6807400.0,46.7713,0.5982,32.1879,31.3591,30.5303,88.8605,0.3215,-0.1857,0.5072,123520350.0,85.8046,90.0982,87.917,2809800000.0,31.5373
2002-02-28,60.24,60.97,60.12,60.9,6439200.0,52.4559,0.7020,32.203,31.6649,31.1269,113.9277,0.4587,-0.0853,0.5439,129959550.0,89.5471,92.6792,91.8354,2809800000.0,31.789
2002-03-01,60.9,62.4,60.6,62.1,9202100.0,59.2113,0.8483,32.8488,31.9497,31.0505,140.8492,0.6064,0.0317,0.5747,139161650.0,93.4268,92.0936,91.6237,2809800000.0,32.1497
2002-03-04,62.5,62.5,61.9,61.92,8455600.0,64.7187,0.9436,33.083,32.1838,31.2847,100.3915,0.7003,0.1584,0.5419,130706050.0,87.348,90.1041,91.6256,2809800000.0,32.3839
2002-03-05,61.92,62.16,61.11,61.31,7700000.0,59.0427,0.9655,33.0407,32.3209,31.6011,29.2226,0.7987,0.2928,0.5059,123006050.0,68.4747,75.2599,85.8192,2809800000.0,32.4327
2002-03-06,61.79,62.79,61.6,62.52,7264800.0,57.2015,1.0198,33.1702,32.5624,31.9547,94.8869,0.9315,0.4312,0.5003,130270850.0,79.4724,75.0637,80.1425,2809800000.0,32.6486
2002-03-07,63.5,64.1,63.28,63.62,11207800.0,59.2931,1.1018,33.6601,32.8493,32.0385,161.7579,1.0917,0.5684,0.5233,141478650.0,85.2998,76.441,75.5882,2809800000.0,32.9773
2002-03-08,64.4,64.49,63.1,63.66,10364300.0,61.7217,1.1421,33.9915,33.0138,32.0362,86.6795,1.2005,0.6989,0.5015,151842950.0,85.4871,83.8724,78.459,2809800000.0,33.2174
